0.25  0.821456
0.25985  0.7953
0.2697  0.350922
0.27955  0.0220219
0.2894  0.0980536
0.29925  0.458681
0.3091  0.804451
0.31895  0.919492
0.3288  0.774085
0.33865  0.480081
0.3485  0.191449
0.35835  0.0240286
0.3682  0.0218786
0.37805  0.163472
0.3879  0.388229
0.39775  0.625711
0.4076  0.817268
0.41745  0.927006
0.4273  0.943481
0.43715  0.875376
0.447  0.74447
0.45685  0.578415
0.4667  0.40478
0.47655  0.246991
0.4864  0.122144
0.49625  0.0403837
0.5061  0.00537552
0.51595  0.0154408
0.5258  0.0649759
0.53565  0.145892
0.5455  0.248901
0.55535  0.364569
0.5652  0.484085
0.57505  0.599787
0.5849  0.705447
0.59475  0.796381
0.6046  0.869423
0.61445  0.922802
0.6243  0.955956
0.63415  0.969331
0.644  0.964158
0.65385  0.942249
0.6637  0.905805
0.67355  0.857254
0.6834  0.79911
0.69325  0.733864
0.7031  0.663899
0.71295  0.591424
0.7228  0.518436
0.73265  0.446691
0.7425  0.377693
0.75235  0.312694
0.7622  0.252702
0.77205  0.198493
0.7819  0.150631
0.79175  0.109484
0.8016  0.0752535
0.81145  0.047988
0.8213  0.0276111
0.83115  0.0139394
0.841  0.00670284
0.85085  0.00556233
0.8607  0.010126
0.87055  0.0199636
0.8804  0.0346193
0.89025  0.0536222
0.9001  0.0764962
0.90995  0.102768
0.9198  0.131972
0.92965  0.163657
0.9395  0.197392
0.94935  0.232766
0.9592  0.269391
0.96905  0.306905
0.9789  0.344973
0.98875  0.383287
0.9986  0.421565
1.00845  0.459551
1.0183  0.497016
1.02815  0.533756
1.038  0.569589
1.04785  0.604358
1.0577  0.637928
1.06755  0.67018
1.0774  0.701019
1.08725  0.730364
1.0971  0.758152
1.10695  0.784333
1.1168  0.808872
1.12665  0.831746
1.1365  0.852943
1.14635  0.872459
1.1562  0.890303
1.16605  0.906488
1.1759  0.921037
1.18575  0.933976
1.1956  0.945339
1.20545  0.955163
1.2153  0.96349
1.22515  0.970363
1.235  0.975831
1.24485  0.979942
1.2547  0.982748
1.26455  0.984301
1.2744  0.984653
1.28425  0.983859
1.2941  0.981972
1.30395  0.979045
1.3138  0.975133
1.32365  0.970288
1.3335  0.964561
1.34335  0.958006
1.3532  0.950671
1.36305  0.942605
1.3729  0.933858
1.38275  0.924475
1.3926  0.914501
1.40245  0.903981
1.4123  0.892957
1.42215  0.88147
1.432  0.86956
1.44185  0.857263
1.4517  0.844618
1.46155  0.831658
1.4714  0.818417
1.48125  0.804928
1.4911  0.79122
1.50095  0.777324
1.5108  0.763266
1.52065  0.749073
1.5305  0.73477
1.54035  0.720381
1.5502  0.705929
1.56005  0.691434
1.5699  0.676917
1.57975  0.662397
1.5896  0.647892
1.59945  0.633418
1.6093  0.618991
1.61915  0.604626
1.629  0.590337
1.63885  0.576136
1.6487  0.562037
1.65855  0.548049
1.6684  0.534184
1.67825  0.520451
1.6881  0.506859
1.69795  0.493416
1.7078  0.48013
1.71765  0.467008
1.7275  0.454055
1.73735  0.441279
1.7472  0.428683
1.75705  0.416274
1.7669  0.404054
1.77675  0.392028
1.7866  0.380199
1.79645  0.36857
1.8063  0.357144
1.81615  0.345922
1.826  0.334906
1.83585  0.324098
1.8457  0.313499
1.85555  0.30311
1.8654  0.292931
1.87525  0.282963
1.8851  0.273206
1.89495  0.263659
1.9048  0.254323
1.91465  0.245196
1.9245  0.236278
1.93435  0.227568
1.9442  0.219066
1.95405  0.210769
1.9639  0.202676
1.97375  0.194786
1.9836  0.187098
1.99345  0.179609
2.0033  0.172318
2.01315  0.165223
2.023  0.158322
2.03285  0.151613
2.0427  0.145093
2.05255  0.138761
2.0624  0.132614
2.07225  0.12665
2.0821  0.120867
2.09195  0.115262
2.1018  0.109832
2.11165  0.104577
2.1215  0.0994918
2.13135  0.0945754
2.1412  0.0898249
2.15105  0.0852378
2.1609  0.0808116
2.17075  0.0765438
2.1806  0.0724317
2.19045  0.0684729
2.2003  0.0646649
2.21015  0.061005
2.22  0.0574909
2.22985  0.0541198
2.2397  0.0508895
2.24955  0.0477972
2.2594  0.0448407
2.26925  0.0420173
2.2791  0.0393248
2.28895  0.0367605
2.2988  0.0343222
2.30865  0.0320074
2.3185  0.0298138
2.32835  0.0277391
2.3382  0.0257809
2.34805  0.0239368
2.3579  0.0222048
2.36775  0.0205824
2.3776  0.0190676
2.38745  0.0176581
2.3973  0.0163517
2.40715  0.0151463
2.417  0.0140399
2.42685  0.0130303
2.4367  0.0121154
2.44655  0.0112934
2.4564  0.0105621
2.46625  0.00991967
2.4761  0.00936411
2.48595  0.00889354
2.4958  0.00850608
2.50565  0.00819988
2.5155  0.00797314
2.52535  0.00782407
2.5352  0.0077509
2.54505  0.00775191
2.5549  0.00782541
2.56475  0.00796971
2.5746  0.00818318
2.58445  0.00846419
2.5943  0.00881117
2.60415  0.00922254
2.614  0.00969679
2.62385  0.0102324
2.6337  0.0108279
2.64355  0.0114818
2.6534  0.0121927
2.66325  0.0129593
2.6731  0.01378
2.68295  0.0146537
2.6928  0.0155789
2.70265  0.0165543
2.7125  0.0175788
2.72235  0.0186509
2.7322  0.0197696
2.74205  0.0209336
2.7519  0.0221417
2.76175  0.0233927
2.7716  0.0246856
2.78145  0.0260192
2.7913  0.0273924
2.80115  0.0288042
2.811  0.0302535
2.82085  0.0317392
2.8307  0.0332604
2.84055  0.0348161
2.8504  0.0364054
2.86025  0.0380271
2.8701  0.0396806
2.87995  0.0413647
2.8898  0.0430787
2.89965  0.0448216
2.9095  0.0465927
2.91935  0.048391
2.9292  0.0502158
2.93905  0.0520662
2.9489  0.0539415
2.95875  0.0558409
2.9686  0.0577636
2.97845  0.059709
2.9883  0.0616762
2.99815  0.0636645
3.008  0.0656734
3.01785  0.0677021
3.0277  0.0697499
3.03755  0.0718162
3.0474  0.0739003
3.05725  0.0760017
3.0671  0.0781197
3.07695  0.0802538
3.0868  0.0824033
3.09665  0.0845677
