0.25 0.888467 -3.41995e-27
0.259985 0.839624 -3.41995e-27
0.26997 0.352057 -3.41995e-27
0.279955 0.0177654 -3.41995e-27
0.28994 0.128322 -3.41995e-27
0.299925 0.524865 -3.41995e-27
0.30991 0.876164 -3.41995e-27
0.319895 0.96435 -3.41995e-27
0.32988 0.779781 -3.41995e-27
0.339865 0.457445 -3.41995e-27
0.34985 0.163983 -3.41995e-27
0.359835 0.0144121 -3.41995e-27
0.36982 0.0428221 -3.41995e-27
0.379805 0.215137 -3.41995e-27
0.38979 0.460808 -3.41995e-27
0.399775 0.704441 -3.41995e-27
0.40976 0.887455 -3.41995e-27
0.419745 0.977621 -3.41995e-27
0.42973 0.968891 -3.41995e-27
0.439715 0.875408 -3.41995e-27
0.4497 0.723369 -3.41995e-27
0.459685 0.543247 -3.41995e-27
0.46967 0.363782 -3.41995e-27
0.479655 0.208154 -3.41995e-27
0.48964 0.0921978 -3.41995e-27
0.499625 0.0242021 -3.41995e-27
0.50961 0.00576632 -3.41995e-27
0.519595 0.0332262 -3.41995e-27
0.52958 0.0992712 -3.41995e-27
0.539565 0.194491 -3.41995e-27
0.54955 0.3087 -3.41995e-27
0.559535 0.431968 -3.41995e-27
0.56952 0.555344 -3.41995e-27
0.579505 0.671312 -3.41995e-27
0.58949 0.773998 -3.41995e-27
0.599475 0.859219 -3.41995e-27
0.60946 0.924382 -3.41995e-27
0.619445 0.968316 -3.41995e-27
0.62943 0.991046 -3.41995e-27
0.639415 0.993558 -3.41995e-27
0.6494 0.977562 -3.41995e-27
0.659385 0.945272 -3.41995e-27
0.66937 0.899213 -3.41995e-27
0.679355 0.842061 -3.41995e-27
0.68934 0.776502 -3.41995e-27
0.699325 0.705135 -3.41995e-27
0.70931 0.630391 -3.41995e-27
0.719295 0.554481 -3.41995e-27
0.72928 0.479361 -3.41995e-27
0.739265 0.406716 -3.41995e-27
0.74925 0.337956 -3.41995e-27
0.759235 0.274224 -3.41995e-27
0.76922 0.216405 -3.41995e-27
0.779205 0.165151 -3.41995e-27
0.78919 0.120897 -3.41995e-27
0.799175 0.0838884 -3.41995e-27
0.80916 0.0542064 -3.41995e-27
0.819145 0.0317888 -3.41995e-27
0.82913 0.0164553 -3.41995e-27
0.839115 0.00792861 -3.41995e-27
0.8491 0.00585456 -3.41995e-27
0.859085 0.00981997 -3.41995e-27
0.86907 0.0193688 -3.41995e-27
0.879055 0.0340161 -3.41995e-27
0.88904 0.0532604 -3.41995e-27
0.899025 0.0765938 -3.41995e-27
0.90901 0.103511 -3.41995e-27
0.918995 0.133516 -3.41995e-27
0.92898 0.166128 -3.41995e-27
0.938965 0.200888 -3.41995e-27
0.94895 0.237356 -3.41995e-27
0.958935 0.275123 -3.41995e-27
0.96892 0.313803 -3.41995e-27
0.978905 0.353043 -3.41995e-27
0.98889 0.392515 -3.41995e-27
0.998875 0.431923 -3.41995e-27
1.00886 0.470998 -3.41995e-27
1.01885 0.509498 -3.41995e-27
1.02883 0.547212 -3.41995e-27
1.03882 0.583949 -3.41995e-27
1.0488 0.619546 -3.41995e-27
1.05879 0.653863 -3.41995e-27
1.06877 0.68678 -3.41995e-27
1.07876 0.718198 -3.41995e-27
1.08874 0.748035 -3.41995e-27
1.09873 0.776228 -3.41995e-27
1.10871 0.802729 -3.41995e-27
1.1187 0.827504 -3.41995e-27
1.12868 0.850532 -3.41995e-27
1.13867 0.871803 -3.41995e-27
1.14865 0.891319 -3.41995e-27
1.15864 0.909088 -3.41995e-27
1.16862 0.92513 -3.41995e-27
1.17861 0.93947 -3.41995e-27
1.18859 0.95214 -3.41995e-27
1.19857 0.963176 -3.41995e-27
1.20856 0.97262 -3.41995e-27
1.21854 0.980518 -3.41995e-27
1.22853 0.986918 -3.41995e-27
1.23851 0.991872 -3.41995e-27
1.2485 0.995433 -3.41995e-27
1.25848 0.997656 -3.41995e-27
1.26847 0.998596 -3.41995e-27
1.27845 0.998311 -3.41995e-27
1.28844 0.996857 -3.41995e-27
1.29842 0.994291 -3.41995e-27
1.30841 0.990671 -3.41995e-27
1.31839 0.986053 -3.41995e-27
1.32838 0.980493 -3.41995e-27
1.33836 0.974044 -3.41995e-27
1.34835 0.966762 -3.41995e-27
1.35833 0.958698 -3.41995e-27
1.36832 0.949905 -3.41995e-27
1.3783 0.940431 -3.41995e-27
1.38829 0.930326 -3.41995e-27
1.39827 0.919637 -3.41995e-27
1.40826 0.908408 -3.41995e-27
1.41824 0.896685 -3.41995e-27
1.42823 0.884508 -3.41995e-27
1.43821 0.87192 -3.41995e-27
1.4482 0.858958 -3.41995e-27
1.45818 0.845661 -3.41995e-27
1.46817 0.832064 -3.41995e-27
1.47815 0.818201 -3.41995e-27
1.48814 0.804106 -3.41995e-27
1.49812 0.789808 -3.41995e-27
1.50811 0.775339 -3.41995e-27
1.51809 0.760725 -3.41995e-27
1.52808 0.745995 -3.41995e-27
1.53806 0.731172 -3.41995e-27
1.54805 0.716281 -3.41995e-27
1.55803 0.701345 -3.41995e-27
1.56802 0.686386 -3.41995e-27
1.578 0.671422 -3.41995e-27
1.58799 0.656473 -3.41995e-27
1.59797 0.641558 -3.41995e-27
1.60796 0.626692 -3.41995e-27
1.61794 0.611891 -3.41995e-27
1.62793 0.597171 -3.41995e-27
1.63791 0.582544 -3.41995e-27
1.6479 0.568023 -3.41995e-27
1.65788 0.55362 -3.41995e-27
1.66787 0.539346 -3.41995e-27
1.67785 0.525212 -3.41995e-27
1.68784 0.511226 -3.41995e-27
1.69782 0.497397 -3.41995e-27
1.70781 0.483733 -3.41995e-27
1.71779 0.470242 -3.41995e-27
1.72778 0.456929 -3.41995e-27
1.73776 0.443802 -3.41995e-27
1.74775 0.430864 -3.41995e-27
1.75773 0.418122 -3.41995e-27
1.76772 0.405579 -3.41995e-27
1.7777 0.393239 -3.41995e-27
1.78769 0.381106 -3.41995e-27
1.79767 0.369183 -3.41995e-27
1.80766 0.357472 -3.41995e-27
1.81764 0.345975 -3.41995e-27
1.82763 0.334694 -3.41995e-27
1.83761 0.32363 -3.41995e-27
1.8476 0.312785 -3.41995e-27
1.85758 0.302159 -3.41995e-27
1.86757 0.291753 -3.41995e-27
1.87755 0.281567 -3.41995e-27
1.88754 0.271601 -3.41995e-27
1.89752 0.261855 -3.41995e-27
1.90751 0.252328 -3.41995e-27
1.91749 0.24302 -3.41995e-27
1.92748 0.233929 -3.41995e-27
1.93746 0.225055 -3.41995e-27
1.94745 0.216396 -3.41995e-27
1.95743 0.207952 -3.41995e-27
1.96742 0.199719 -3.41995e-27
1.9774 0.191698 -3.41995e-27
1.98739 0.183886 -3.41995e-27
1.99737 0.176281 -3.41995e-27
2.00736 0.168881 -3.41995e-27
2.01734 0.161685 -3.41995e-27
2.02733 0.154689 -3.41995e-27
2.03731 0.147892 -3.41995e-27
2.0473 0.141292 -3.41995e-27
2.05728 0.134886 -3.41995e-27
2.06727 0.128671 -3.41995e-27
2.07725 0.122646 -3.41995e-27
2.08724 0.116807 -3.41995e-27
2.09722 0.111152 -3.41995e-27
2.10721 0.105679 -3.41995e-27
2.11719 0.100385 -3.41995e-27
2.12718 0.0952678 -3.41995e-27
2.13716 0.0903238 -3.41995e-27
2.14715 0.0855507 -3.41995e-27
2.15713 0.080946 -3.41995e-27
2.16712 0.0765069 -3.41995e-27
2.1771 0.0722308 -3.41995e-27
2.18709 0.0681149 -3.41995e-27
2.19707 0.0641566 -3.41995e-27
2.20706 0.0603532 -3.41995e-27
2.21704 0.056702 -3.41995e-27
2.22703 0.0532003 -3.41995e-27
2.23701 0.0498455 -3.41995e-27
2.247 0.0466349 -3.41995e-27
2.25698 0.043566 -3.41995e-27
2.26697 0.0406361 -3.41995e-27
2.27695 0.0378425 -3.41995e-27
2.28694 0.0351828 -3.41995e-27
2.29692 0.0326544 -3.41995e-27
2.30691 0.0302548 -3.41995e-27
2.31689 0.0279815 -3.41995e-27
2.32688 0.0258319 -3.41995e-27
2.33686 0.0238036 -3.41995e-27
2.34685 0.0218943 -3.41995e-27
2.35683 0.0201015 -3.41995e-27
2.36682 0.0184228 -3.41995e-27
2.3768 0.016856 -3.41995e-27
2.38679 0.0153986 -3.41995e-27
2.39677 0.0140484 -3.41995e-27
2.40676 0.0128032 -3.41995e-27
2.41674 0.0116607 -3.41995e-27
2.42673 0.0106188 -3.41995e-27
2.43671 0.00967523 -3.41995e-27
2.4467 0.00882793 -3.41995e-27
2.45668 0.00807479 -3.41995e-27
2.46667 0.00741374 -3.41995e-27
2.47665 0.00684274 -3.41995e-27
2.48664 0.0063598 -3.41995e-27
2.49662 0.00596293 -3.41995e-27
2.50661 0.0056502 -3.41995e-27
2.51659 0.00541969 -3.41995e-27
2.52658 0.00526953 -3.41995e-27
2.53656 0.00519787 -3.41995e-27
2.54655 0.00520289 -3.41995e-27
2.55653 0.0052828 -3.41995e-27
2.56652 0.00543586 -3.41995e-27
2.5765 0.00566032 -3.41995e-27
2.58649 0.0059545 -3.41995e-27
2.59647 0.00631674 -3.41995e-27
2.60646 0.00674538 -3.41995e-27
2.61644 0.00723884 -3.41995e-27
2.62643 0.00779552 -3.41995e-27
2.63641 0.00841388 -3.41995e-27
2.6464 0.00909239 -3.41995e-27
2.65638 0.00982957 -3.41995e-27
2.66637 0.0106239 -3.41995e-27
2.67635 0.0114741 -3.41995e-27
2.68634 0.0123786 -3.41995e-27
2.69632 0.013336 -3.41995e-27
2.70631 0.0143451 -3.41995e-27
2.71629 0.0154044 -3.41995e-27
2.72628 0.0165127 -3.41995e-27
2.73626 0.0176687 -3.41995e-27
2.74625 0.0188711 -3.41995e-27
2.75623 0.0201187 -3.41995e-27
2.76622 0.0214102 -3.41995e-27
2.7762 0.0227446 -3.41995e-27
2.78619 0.0241207 -3.41995e-27
2.79617 0.0255372 -3.41995e-27
2.80616 0.0269932 -3.41995e-27
2.81614 0.0284874 -3.41995e-27
2.82613 0.0300189 -3.41995e-27
2.83611 0.0315866 -3.41995e-27
2.8461 0.0331894 -3.41995e-27
2.85608 0.0348264 -3.41995e-27
2.86607 0.0364966 -3.41995e-27
2.87605 0.0381989 -3.41995e-27
